nasabah_id,nama_lengkap,nik,no_hp,email,tanggal_lahir,jenis_kelamin,segmen_nasabah,cabang_id,tanggal_buka_rekening,status_aktif,pekerjaan,penghasilan_bulanan
NSB0002832,Umar Situmorang,1504072409813750,085874358969,umar.situmorang_2832@email.com,1981-09-24,Laki-laki,SME,CAB0022,2016-03-15,Aktif,Wiraswasta,75000000
NSB0002833,Ahmad Kurniawan,0506050804703388,085295740581,ahmad.kurniawan_2833@email.com,1970-04-08,Perempuan,Retail,CAB0034,2020-11-16,Aktif,Pensiunan,3000000
NSB0002834,Pandu Suryadi,1102012712884137,082227524041,pandu.suryadi_2834@email.com,1988-12-27,Perempuan,Retail,CAB0004,2017-03-02,Tidak Aktif,Petani,100000000
NSB0002835,Eko Hartono,1110082504987388,085864987632,eko.hartono_2835@email.com,1998-04-25,Perempuan,Priority,CAB0003,2023-03-06,Tidak Aktif,Nelayan,20000000
NSB0002836,Mira Santoso,0810080202123799,082168497067,mira.santoso_2836@email.com,2012-02-02,Perempuan,SME,CAB0029,2016-09-07,Tidak Aktif,Petani,75000000
NSB0002837,Fitri Permana,2309061704075935,082225632135,fitri.permana_2837@email.com,2007-04-17,Laki-laki,Corporate,CAB0017,2023-05-12,Tidak Aktif,Nelayan,15000000
NSB0002838,Bayu Simanjuntak,1713071807833984,085352967503,bayu.simanjuntak_2838@email.com,1983-07-18,Laki-laki,SME,CAB0046,2011-06-13,Aktif,Ibu Rumah Tangga,50000000
NSB0002839,Putri Situmorang,3105030810023642,085246797799,putri.situmorang_2839@email.com,2002-10-08,Perempuan,Retail,CAB0059,2011-10-13,Aktif,Mahasiswa,5000000
NSB0002840,Wahyu Harahap,3408092004673620,085735152281,wahyu.harahap_2840@email.com,1967-04-20,Laki-laki,SME,CAB0004,2023-04-17,Aktif,Pensiunan,100000000
NSB0002841,Yanti Putra,2105070602615278,085258898265,yanti.putra_2841@email.com,1961-02-06,Perempuan,SME,CAB0006,2015-03-01,Aktif,TNI/Polri,5000000
NSB0002842,Umar Kurniawan,1505031404117690,081328083300,umar.kurniawan_2842@email.com,2011-04-14,Laki-laki,Priority,CAB0032,2019-03-03,Aktif,PNS,30000000
NSB0002843,Zahra Saputra,1604080103905141,085399999176,zahra.saputra_2843@email.com,1990-03-01,Laki-laki,Priority,CAB0053,2023-09-27,Aktif,Nelayan,7500000
NSB0002844,Ahmad Siagian,2615080810705329,082277678930,ahmad.siagian_2844@email.com,1970-10-08,Laki-laki,SME,CAB0063,2022-07-25,Aktif,Petani,30000000
NSB0002845,Hendra Manurung,0410091703824052,082161649756,hendra.manurung_2845@email.com,1982-03-17,Perempuan,Retail,CAB0004,2023-01-12,Tidak Aktif,Petani,100000000
NSB0002846,Vina Gunawan,3313052309044546,087798819879,vina.gunawan_2846@email.com,2004-09-23,Laki-laki,Retail,CAB0059,2011-03-29,Aktif,TNI/Polri,30000000
NSB0002847,Fajar Wijaya,0211040302742982,085764326162,fajar.wijaya_2847@email.com,1974-02-03,Perempuan,SME,CAB0021,2023-09-24,Aktif,Nelayan,7500000
NSB0002848,Putri Wijaya,1907050301911285,087767090187,putri.wijaya_2848@email.com,1991-01-03,Perempuan,Priority,CAB0018,2023-12-07,Aktif,Petani,50000000
NSB0002849,Mira Situmorang,1410062908889071,081389230112,mira.situmorang_2849@email.com,1988-08-29,Perempuan,Retail,CAB0006,2016-03-27,Aktif,Nelayan,15000000
NSB0002850,Agus Susanto,3206012208605974,085862597544,agus.susanto_2850@email.com,1960-08-22,Perempuan,Retail,CAB0064,2022-05-08,Aktif,Mahasiswa,75000000
NSB0002851,Erna Manurung,2401021806793112,081264860958,erna.manurung_2851@email.com,1979-06-18,Perempuan,Retail,CAB0060,2017-10-31,Aktif,Karyawan Swasta,7500000
NSB0002852,Andi Aritonang,0706082212070461,085774894960,andi.aritonang_2852@email.com,2007-12-22,Perempuan,Retail,CAB0031,2022-05-26,Aktif,TNI/Polri,75000000
NSB0002853,Bayu Pasaribu,0805021612733649,082223881462,bayu.pasaribu_2853@email.com,1973-12-16,Perempuan,Retail,CAB0033,2016-12-15,Aktif,Mahasiswa,10000000
NSB0002854,Kurnia Harahap,0314012310106685,085245004550,kurnia.harahap_2854@email.com,2010-10-23,Laki-laki,Corporate,CAB0057,2014-11-03,Aktif,Karyawan Swasta,30000000
NSB0002855,Linda Hutapea,1104073009990753,082173727025,linda.hutapea_2855@email.com,1999-09-30,Perempuan,SME,CAB0050,2017-07-15,Aktif,TNI/Polri,20000000
NSB0002856,Desi Susanto,1612010904005218,082274611183,desi.susanto_2856@email.com,2000-04-09,Laki-laki,Priority,CAB0048,2012-04-03,Aktif,Ibu Rumah Tangga,3000000
NSB0002857,Candra Tampubolon,2212091701761060,081294313248,candra.tampubolon_2857@email.com,1976-01-17,Perempuan,Private Banking,CAB0044,2021-04-06,Aktif,Petani,7500000
NSB0002858,Joni Suryadi,2208031312780762,085212856174,joni.suryadi_2858@email.com,1978-12-13,Laki-laki,Priority,CAB0039,2020-08-07,Aktif,PNS,15000000
NSB0002859,Galih Permana,2401020709676654,082111849156,galih.permana_2859@email.com,1967-09-07,Laki-laki,Private Banking,CAB0057,2015-06-28,Aktif,Karyawan Swasta,20000000
NSB0002860,Fajar Utami,2507052411927217,087716045005,fajar.utami_2860@email.com,1992-11-24,Laki-laki,Priority,CAB0007,2010-05-17,Aktif,Pensiunan,75000000
NSB0002861,Mira Purba,0311082812860379,082186595278,mira.purba_2861@email.com,1986-12-28,Laki-laki,Retail,CAB0052,2012-12-01,Aktif,TNI/Polri,15000000
NSB0002862,Tri Siregar,2207041609816452,085885487077,tri.siregar_2862@email.com,1981-09-16,Laki-laki,Corporate,CAB0054,2010-11-30,Aktif,Petani,7500000
NSB0002863,Vina Sinaga,2006011210748585,085841636793,vina.sinaga_2863@email.com,1974-10-12,Perempuan,Retail,CAB0010,2020-11-13,Aktif,Wiraswasta,15000000
NSB0002864,Yusuf Purnama,2707013105840572,087857911159,yusuf.purnama_2864@email.com,1984-05-31,Laki-laki,Private Banking,CAB0003,2010-10-16,Aktif,Nelayan,75000000
NSB0002865,Kartika Susanto,3211010306979427,082124695432,kartika.susanto_2865@email.com,1997-06-03,Perempuan,Retail,CAB0008,2016-10-06,Tidak Aktif,TNI/Polri,75000000
NSB0002866,Irwan Pratama,1402020503006521,082181578869,irwan.pratama_2866@email.com,2000-03-05,Laki-laki,Private Banking,CAB0031,2021-03-28,Aktif,Profesional,75000000
NSB0002867,Gita Kurniawan,2510061905860896,081361139932,gita.kurniawan_2867@email.com,1986-05-19,Perempuan,Corporate,CAB0044,2012-02-25,Aktif,Mahasiswa,30000000
NSB0002868,Omar Putra,2408040710736910,081327076619,omar.putra_2868@email.com,1973-10-07,Perempuan,Retail,CAB0054,2017-10-31,Tidak Aktif,Nelayan,50000000
NSB0002869,Kartika Purba,1213052905958001,087858836457,kartika.purba_2869@email.com,1995-05-29,Laki-laki,Priority,CAB0009,2021-03-05,Tidak Aktif,Nelayan,100000000
NSB0002870,Omar Utami,0808082806001541,082114942280,omar.utami_2870@email.com,2000-06-28,Perempuan,Retail,CAB0025,2017-07-22,Aktif,Karyawan Swasta,15000000
NSB0002871,Citra Gunawan,2902052608821717,087734877950,citra.gunawan_2871@email.com,1982-08-26,Perempuan,Retail,CAB0036,2015-12-11,Aktif,Pensiunan,75000000
NSB0002872,Pandu Suryadi,2712021311729394,081339419828,pandu.suryadi_2872@email.com,1972-11-13,Perempuan,Priority,CAB0007,2015-10-06,Aktif,TNI/Polri,75000000
NSB0002873,Budi Simanjuntak,2803040907037279,085889756118,budi.simanjuntak_2873@email.com,2003-07-09,Perempuan,Retail,CAB0044,2022-04-13,Aktif,Ibu Rumah Tangga,7500000
NSB0002874,Agus Simbolon,2701022008025096,082145101901,agus.simbolon_2874@email.com,2002-08-20,Perempuan,Priority,CAB0001,2024-10-19,Aktif,Mahasiswa,5000000
NSB0002875,Tari Handoko,2304062701776315,081384757474,tari.handoko_2875@email.com,1977-01-27,Laki-laki,Priority,CAB0021,2017-12-03,Aktif,Wiraswasta,5000000
NSB0002876,Yusuf Harahap,1702012308789432,087746664312,yusuf.harahap_2876@email.com,1978-08-23,Laki-laki,Priority,CAB0049,2011-08-17,Aktif,Petani,20000000
NSB0002877,Linda Sinaga,2407050508608612,085711777607,linda.sinaga_2877@email.com,1960-08-05,Perempuan,Retail,CAB0023,2021-06-14,Aktif,Karyawan Swasta,7500000
NSB0002878,Umar Sari,1304040702958008,085224135842,umar.sari_2878@email.com,1995-02-07,Laki-laki,Retail,CAB0022,2024-09-22,Aktif,Petani,7500000
NSB0002879,Joko Sirait,1604082706007038,082249113784,joko.sirait_2879@email.com,2000-06-27,Perempuan,Retail,CAB0045,2020-01-25,Aktif,Nelayan,5000000
NSB0002880,Andi Tampubolon,1913080302124821,085330273397,andi.tampubolon_2880@email.com,2012-02-03,Perempuan,SME,CAB0037,2024-05-11,Tidak Aktif,TNI/Polri,10000000
NSB0002881,Irwan Siregar,1307071707666699,085244981747,irwan.siregar_2881@email.com,1966-07-17,Laki-laki,SME,CAB0045,2013-07-10,Aktif,Mahasiswa,30000000
NSB0002882,Desi Kurniawan,3304022505996502,081337701628,desi.kurniawan_2882@email.com,1999-05-25,Laki-laki,Retail,CAB0064,2014-04-17,Aktif,TNI/Polri,3000000
NSB0002883,Cahya Lestari,1605042208903104,085823664586,cahya.lestari_2883@email.com,1990-08-22,Perempuan,Corporate,CAB0015,2021-12-23,Aktif,PNS,5000000
NSB0002884,Linda Pratama,2605071609952215,085217827726,linda.pratama_2884@email.com,1995-09-16,Laki-laki,Retail,CAB0031,2015-08-07,Aktif,Nelayan,100000000
NSB0002885,Hadi Siregar,1302041110929231,082283038263,hadi.siregar_2885@email.com,1992-10-11,Laki-laki,Priority,CAB0049,2024-12-26,Aktif,Profesional,15000000
NSB0002886,Fajar Wijaya,2110010810678194,082134608805,fajar.wijaya_2886@email.com,1967-10-08,Laki-laki,SME,CAB0051,2019-07-25,Aktif,PNS,15000000
NSB0002887,Citra Kurniawan,0303081908959048,085327693586,citra.kurniawan_2887@email.com,1995-08-19,Laki-laki,Retail,CAB0046,2016-12-22,Aktif,Nelayan,7500000
NSB0002888,Erna Purnama,0713072903982055,081318099435,erna.purnama_2888@email.com,1998-03-29,Perempuan,Priority,CAB0006,2010-12-20,Aktif,Pensiunan,50000000
NSB0002889,Tri Wijaya,3215091603121054,081285743248,tri.wijaya_2889@email.com,2012-03-16,Perempuan,SME,CAB0048,2013-01-18,Aktif,Mahasiswa,75000000
NSB0002890,Zahra Hidayat,2715073006959050,081362523870,zahra.hidayat_2890@email.com,1995-06-30,Laki-laki,Corporate,CAB0017,2014-10-23,Aktif,PNS,50000000
NSB0002891,Dewi Siagian,3104051104803239,085312401196,dewi.siagian_2891@email.com,1980-04-11,Laki-laki,SME,CAB0002,2011-11-09,Tidak Aktif,Wiraswasta,3000000
NSB0002892,Candra Hutapea,2214010109647904,081294891561,candra.hutapea_2892@email.com,1964-09-01,Laki-laki,Retail,CAB0039,2018-12-03,Aktif,Ibu Rumah Tangga,75000000
NSB0002893,Kurnia Tampubolon,2910031204891035,085832580555,kurnia.tampubolon_2893@email.com,1989-04-12,Perempuan,Corporate,CAB0032,2023-10-26,Aktif,Karyawan Swasta,20000000
NSB0002894,Nuri Kurniawan,1010081508752862,087744349296,nuri.kurniawan_2894@email.com,1975-08-15,Laki-laki,Retail,CAB0017,2022-11-23,Aktif,TNI/Polri,10000000
NSB0002895,Erna Harahap,1908022705098289,085263931151,erna.harahap_2895@email.com,2009-05-27,Perempuan,Priority,CAB0049,2015-04-07,Tidak Aktif,Ibu Rumah Tangga,50000000
NSB0002896,Hendra Pasaribu,0401072712083551,082165175694,hendra.pasaribu_2896@email.com,2008-12-27,Laki-laki,Retail,CAB0064,2016-01-18,Aktif,Pensiunan,20000000
NSB0002897,Wahyu Tampubolon,1814081307615913,081211826832,wahyu.tampubolon_2897@email.com,1961-07-13,Perempuan,Retail,CAB0062,2022-02-07,Aktif,TNI/Polri,100000000
NSB0002898,Fitri Handoko,1302021111643720,087788860998,fitri.handoko_2898@email.com,1964-11-11,Laki-laki,Retail,CAB0039,2024-02-19,Aktif,Profesional,10000000
NSB0002899,Citra Purba,2411011311691893,081221193235,citra.purba_2899@email.com,1969-11-13,Perempuan,SME,CAB0054,2015-12-08,Aktif,Karyawan Swasta,100000000
NSB0002900,Lestari Pratama,1406030712776279,081286107746,lestari.pratama_2900@email.com,1977-12-07,Laki-laki,SME,CAB0011,2013-09-24,Aktif,Ibu Rumah Tangga,7500000
NSB0002901,Omar Utami,2614022908944798,081283784120,omar.utami_2901@email.com,1994-08-29,Laki-laki,Retail,CAB0027,2018-07-03,Aktif,PNS,5000000
NSB0002902,Fitri Putra,0612052408025185,082243560966,fitri.putra_2902@email.com,2002-08-24,Laki-laki,Private Banking,CAB0045,2023-01-21,Aktif,TNI/Polri,100000000
NSB0002903,Eko Simanjuntak,0209062206926768,082241239219,eko.simanjuntak_2903@email.com,1992-06-22,Perempuan,Retail,CAB0023,2010-02-16,Aktif,Profesional,20000000
NSB0002904,Hendra Panjaitan,2402032808134322,081342186497,hendra.panjaitan_2904@email.com,2013-08-28,Laki-laki,Retail,CAB0022,2018-02-09,Aktif,Nelayan,30000000
NSB0002905,Bambang Sirait,0701011912022762,087887996541,bambang.sirait_2905@email.com,2002-12-19,Laki-laki,Priority,CAB0027,2019-07-01,Aktif,Petani,50000000
NSB0002906,Utami Permana,1902062510997714,081376890854,utami.permana_2906@email.com,1999-10-25,Perempuan,Private Banking,CAB0027,2010-12-26,Aktif,Wiraswasta,50000000
NSB0002907,Bambang Putra,2303083103048563,085380344519,bambang.putra_2907@email.com,2004-03-31,Laki-laki,Priority,CAB0054,2021-10-26,Aktif,Profesional,5000000
NSB0002908,Hadi Santoso,0706032810024311,081331100909,hadi.santoso_2908@email.com,2002-10-28,Perempuan,Retail,CAB0067,2015-10-16,Aktif,Pensiunan,15000000
NSB0002909,Eko Lestari,2904081205974321,081386955662,eko.lestari_2909@email.com,1997-05-12,Laki-laki,SME,CAB0055,2011-09-02,Aktif,TNI/Polri,20000000
NSB0002910,Dewi Tampubolon,2111010111873147,087810998547,dewi.tampubolon_2910@email.com,1987-11-01,Laki-laki,Priority,CAB0013,2020-09-01,Aktif,Mahasiswa,5000000
NSB0002911,Gita Lestari,0207022705012060,082238617525,gita.lestari_2911@email.com,2001-05-27,Laki-laki,Retail,CAB0013,2012-07-17,Aktif,Karyawan Swasta,50000000
NSB0002912,Vina Lubis,0204062507746913,087811639520,vina.lubis_2912@email.com,1974-07-25,Laki-laki,Private Banking,CAB0010,2018-07-16,Tidak Aktif,Karyawan Swasta,20000000
NSB0002913,Bambang Hidayat,0913033101864767,081326505050,bambang.hidayat_2913@email.com,1986-01-31,Perempuan,SME,CAB0038,2022-05-27,Aktif,Ibu Rumah Tangga,7500000
NSB0002914,Hadi Kusuma,0514050703876485,082129393638,hadi.kusuma_2914@email.com,1987-03-07,Perempuan,SME,CAB0021,2017-02-10,Aktif,Profesional,3000000
NSB0002915,Candra Nugroho,1903090203984288,082117357031,candra.nugroho_2915@email.com,1998-03-02,Laki-laki,Retail,CAB0047,2019-06-25,Aktif,Pensiunan,100000000
NSB0002916,Yusuf Panjaitan,1605030805731059,082248470063,yusuf.panjaitan_2916@email.com,1973-05-08,Perempuan,SME,CAB0035,2017-02-22,Aktif,Profesional,10000000
NSB0002917,Siti Purba,2813070311680553,087796647507,siti.purba_2917@email.com,1968-11-03,Perempuan,Priority,CAB0016,2010-03-20,Aktif,Profesional,50000000
NSB0002918,Wawan Suryadi,1511020805690195,082282923432,wawan.suryadi_2918@email.com,1969-05-08,Laki-laki,SME,CAB0064,2015-06-07,Aktif,Mahasiswa,100000000
NSB0002919,Andi Hidayat,2912092610883727,081246814511,andi.hidayat_2919@email.com,1988-10-26,Laki-laki,Retail,CAB0044,2022-07-03,Aktif,Ibu Rumah Tangga,50000000
NSB0002920,Putri Hartono,3204082906874074,082190930823,putri.hartono_2920@email.com,1987-06-29,Perempuan,Retail,CAB0006,2018-04-29,Aktif,Mahasiswa,75000000
NSB0002921,Zahra Purnama,1014082604925240,081244106480,zahra.purnama_2921@email.com,1992-04-26,Laki-laki,Retail,CAB0030,2024-12-06,Aktif,PNS,5000000
NSB0002922,Rina Hutapea,3406081505704402,081293235590,rina.hutapea_2922@email.com,1970-05-15,Perempuan,Corporate,CAB0024,2022-11-02,Tidak Aktif,PNS,20000000
NSB0002923,Yanti Lubis,0310091410911105,085245822884,yanti.lubis_2923@email.com,1991-10-14,Perempuan,Private Banking,CAB0022,2013-06-08,Aktif,Mahasiswa,75000000
NSB0002924,Candra Simanjuntak,2604031406644719,081367179539,candra.simanjuntak_2924@email.com,1964-06-14,Laki-laki,Private Banking,CAB0013,2024-03-30,Tidak Aktif,Pensiunan,15000000
NSB0002925,Candra Simbolon,2503012802638365,085298064147,candra.simbolon_2925@email.com,1963-02-28,Laki-laki,Corporate,CAB0053,2024-06-28,Aktif,Profesional,5000000
NSB0002926,Hadi Manurung,1011030401719084,085731500409,hadi.manurung_2926@email.com,1971-01-04,Laki-laki,Private Banking,CAB0033,2017-06-14,Aktif,Wiraswasta,20000000
NSB0002927,Indra Siregar,3208090201955637,082126547218,indra.siregar_2927@email.com,1995-01-02,Perempuan,Retail,CAB0025,2014-10-21,Aktif,Karyawan Swasta,15000000
NSB0002928,Lestari Simbolon,1305033103683303,087797316431,lestari.simbolon_2928@email.com,1968-03-31,Perempuan,SME,CAB0032,2014-03-26,Aktif,Ibu Rumah Tangga,7500000
NSB0002929,Joko Pratama,2012033001690569,082289714405,joko.pratama_2929@email.com,1969-01-30,Laki-laki,Private Banking,CAB0064,2015-09-01,Aktif,Karyawan Swasta,20000000
NSB0002930,Rina Hutabarat,3002060408050826,087786044409,rina.hutabarat_2930@email.com,2005-08-04,Laki-laki,Priority,CAB0045,2013-03-21,Aktif,PNS,100000000
NSB0002931,Candra Aritonang,2312040109926478,087834445740,candra.aritonang_2931@email.com,1992-09-01,Perempuan,SME,CAB0029,2021-02-01,Aktif,TNI/Polri,20000000
NSB0002932,Kurnia Rahayu,1004031809009552,085721417536,kurnia.rahayu_2932@email.com,2000-09-18,Laki-laki,SME,CAB0044,2011-08-09,Aktif,Karyawan Swasta,5000000
NSB0002933,Gita Wijaya,1401042206816111,081233906870,gita.wijaya_2933@email.com,1981-06-22,Perempuan,SME,CAB0054,2017-05-12,Tidak Aktif,Ibu Rumah Tangga,75000000
NSB0002934,Nuri Wibowo,0703041311852788,081284855360,nuri.wibowo_2934@email.com,1985-11-13,Perempuan,Retail,CAB0034,2014-01-25,Aktif,Pensiunan,50000000
NSB0002935,Oki Rahayu,2004012404658631,087785411164,oki.rahayu_2935@email.com,1965-04-24,Perempuan,Retail,CAB0029,2020-10-07,Aktif,TNI/Polri,7500000
NSB0002936,Dian Aritonang,1502071102710887,085210875598,dian.aritonang_2936@email.com,1971-02-11,Laki-laki,Retail,CAB0060,2013-02-25,Aktif,Pensiunan,5000000
NSB0002937,Fitri Tampubolon,0515092010809161,085882519487,fitri.tampubolon_2937@email.com,1980-10-20,Laki-laki,Priority,CAB0028,2016-01-21,Aktif,Ibu Rumah Tangga,50000000
NSB0002938,Omar Lestari,0802050110809419,087863108415,omar.lestari_2938@email.com,1980-10-01,Laki-laki,SME,CAB0042,2011-05-17,Aktif,Pensiunan,15000000
NSB0002939,Irwan Pratama,2914041810625834,087797243106,irwan.pratama_2939@email.com,1962-10-18,Laki-laki,Retail,CAB0029,2017-03-13,Aktif,Nelayan,5000000
NSB0002940,Utami Aritonang,3301042502718479,087717779113,utami.aritonang_2940@email.com,1971-02-25,Laki-laki,Retail,CAB0038,2022-08-31,Aktif,Petani,100000000
NSB0002941,Joni Simbolon,1106082208091150,087767199381,joni.simbolon_2941@email.com,2009-08-22,Perempuan,Priority,CAB0015,2014-12-01,Aktif,Profesional,10000000
NSB0002942,Budi Nasution,2913082712620998,082138610443,budi.nasution_2942@email.com,1962-12-27,Laki-laki,SME,CAB0013,2019-05-02,Aktif,TNI/Polri,5000000
NSB0002943,Oki Gunawan,0602012308989748,085875776682,oki.gunawan_2943@email.com,1998-08-23,Laki-laki,Priority,CAB0017,2014-12-10,Aktif,Ibu Rumah Tangga,3000000
NSB0002944,Rina Nugroho,3208043108807957,085394694682,rina.nugroho_2944@email.com,1980-08-31,Laki-laki,SME,CAB0004,2010-03-10,Aktif,Karyawan Swasta,75000000
NSB0002945,Dewi Pratama,0915090502122124,081273997431,dewi.pratama_2945@email.com,2012-02-05,Laki-laki,Priority,CAB0015,2018-04-28,Aktif,Wiraswasta,15000000
NSB0002946,Umar Panjaitan,2003080504003995,085758343308,umar.panjaitan_2946@email.com,2000-04-05,Perempuan,Corporate,CAB0009,2016-01-21,Aktif,Pensiunan,7500000
NSB0002947,Agus Utami,0206022008112120,081270437744,agus.utami_2947@email.com,2011-08-20,Laki-laki,SME,CAB0006,2019-11-23,Tidak Aktif,Pensiunan,50000000
NSB0002948,Omar Susanto,0214092403091618,085391133340,omar.susanto_2948@email.com,2009-03-24,Perempuan,Priority,CAB0036,2010-04-02,Aktif,Pensiunan,30000000
NSB0002949,Yusuf Tampubolon,2912052104894824,085714511899,yusuf.tampubolon_2949@email.com,1989-04-21,Perempuan,Retail,CAB0036,2020-01-12,Aktif,Pensiunan,5000000
NSB0002950,Hendra Hartono,2107030903930795,081362822526,hendra.hartono_2950@email.com,1993-03-09,Perempuan,Retail,CAB0043,2022-08-26,Tidak Aktif,TNI/Polri,10000000
NSB0002951,Omar Kusuma,0202010703635720,085217001234,omar.kusuma_2951@email.com,1963-03-07,Perempuan,Retail,CAB0064,2016-10-19,Aktif,TNI/Polri,5000000
NSB0002952,Yanti Permana,1807011111820804,081215395591,yanti.permana_2952@email.com,1982-11-11,Perempuan,Corporate,CAB0006,2015-10-10,Aktif,Ibu Rumah Tangga,30000000
NSB0002953,Rina Manurung,2305041211824845,085269152414,rina.manurung_2953@email.com,1982-11-12,Perempuan,SME,CAB0024,2021-11-07,Aktif,Mahasiswa,3000000
NSB0002954,Tari Hutapea,1014062104857267,082118122698,tari.hutapea_2954@email.com,1985-04-21,Laki-laki,SME,CAB0027,2013-01-07,Aktif,PNS,50000000
NSB0002955,Fajar Santoso,2212031701141750,082157365969,fajar.santoso_2955@email.com,2014-01-17,Laki-laki,Corporate,CAB0050,2012-07-07,Aktif,Nelayan,5000000
NSB0002956,Budi Permana,2210061001930353,082219480896,budi.permana_2956@email.com,1993-01-10,Perempuan,Retail,CAB0035,2012-06-10,Aktif,Mahasiswa,15000000
NSB0002957,Erna Nasution,3114012602033748,085743219536,erna.nasution_2957@email.com,2003-02-26,Laki-laki,Retail,CAB0061,2012-04-11,Aktif,Petani,3000000
NSB0002958,Andi Rahayu,2405051907744793,087860965755,andi.rahayu_2958@email.com,1974-07-19,Perempuan,SME,CAB0039,2021-06-09,Aktif,Nelayan,100000000
NSB0002959,Umar Santoso,1711032402768332,081321813615,umar.santoso_2959@email.com,1976-02-24,Laki-laki,Corporate,CAB0059,2015-02-11,Aktif,Ibu Rumah Tangga,15000000
NSB0002960,Oki Manurung,1113022803044361,087881171981,oki.manurung_2960@email.com,2004-03-28,Perempuan,Priority,CAB0003,2022-11-21,Aktif,TNI/Polri,15000000
NSB0002961,Desi Tampubolon,2214042906949504,085796484637,desi.tampubolon_2961@email.com,1994-06-29,Perempuan,Priority,CAB0067,2019-02-02,Aktif,Nelayan,3000000
NSB0002962,Bambang Lubis,1608080310023372,082281287183,bambang.lubis_2962@email.com,2002-10-03,Laki-laki,SME,CAB0044,2015-09-18,Aktif,Ibu Rumah Tangga,7500000
